date_key,date,division_key,division,population_2022_census,area_km2,population_density_per_km2,latitude,longitude,cases_raw_extracted,metric_a_raw_extracted,metric_b_raw_extracted,cases_modeled_daily,metric_b_modeled_daily,cases_modeled_cumulative,cases_daily_per_million,cases_cumulative_per_million,cases_rolling_7d,cases_rolling_7d_avg,vax_coverage_avg,vax_coverage_min,vax_coverage_max,vax_coverage_capped_100,coverage_gap_to_95_pct_points,coverage_status,risk_score_0_100,risk_band,risk_note,case_metric_interpretation,has_uploaded_case_row,has_uploaded_vax_row,zero_or_blank_case_extract_flag,early_cumulative_phase_flag,coverage_gt_100_flag,vax_duplicate_reading_flag,case_source_file,vax_source_files
20260507,2026-05-07,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,0.0,0.0,0.0,0.0,0.0,594.0,0.0,33.729003695199744,15.0,3.75,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,False,True,False,False,False,b74eaa3f-69eb-467f-bd26-d54fa103d2bb.pdf,No uploaded source row
20260508,2026-05-08,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,14.0,0.0,7.0,14.0,7.0,608.0,0.7949596830518457,34.52396337825159,29.0,7.25,100.5,99.0,102.0,100.0,0.0,Meets 95% target,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,True,False,False,True,True,d7d30198-1c55-41fa-8c4f-33ec501d638b.pdf,d7d30198-1c55-41fa-8c4f-33ec501d638b.pdf
20260509,2026-05-09,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,1.0,0.0,5.0,1.0,5.0,609.0,0.0567828345037032,34.58074621275529,30.0,6.0,,,,,,No data,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,eb0902c8-d064-45f7-914b-6d5963222198.pdf,No uploaded source row
20260510,2026-05-10,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,0.0,0.0,0.0,0.0,0.0,609.0,0.0,34.58074621275529,24.0,6.0,98.0,94.0,102.0,98.0,0.0,Meets 95% target,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,True,True,False,True,True,758c39cc-643d-469e-9fd1-ce1adfd0bbad.pdf,758c39cc-643d-469e-9fd1-ce1adfd0bbad.pdf
20260511,2026-05-11,rangpur,Rangpur,17610956,16317,1079.3010970153828,25.75,89.25,0.0,0.0,0.0,0.0,0.0,609.0,0.0,34.58074621275529,24.0,6.0,98.5,95.0,102.0,98.5,0.0,Meets 95% target,27.691881852457666,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,True,True,False,True,True,8a09e9e6-374b-40e7-a112-80a5e11a552f.pdf,8a09e9e6-374b-40e7-a112-80a5e11a552f.pdf
20260404,2026-04-04,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,True,False,False,No uploaded source row,No uploaded source row
20260405,2026-04-05,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,True,False,False,No uploaded source row,No uploaded source row
20260406,2026-04-06,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,True,False,False,No uploaded source row,No uploaded source row
20260407,2026-04-07,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,True,False,False,No uploaded source row,No uploaded source row
20260408,2026-04-08,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,True,False,False,No uploaded source row,No uploaded source row
20260409,2026-04-09,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260410,2026-04-10,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260411,2026-04-11,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260412,2026-04-12,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260413,2026-04-13,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260414,2026-04-14,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260415,2026-04-15,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260416,2026-04-16,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260417,2026-04-17,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260418,2026-04-18,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260419,2026-04-19,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260420,2026-04-20,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260421,2026-04-21,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260422,2026-04-22,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260423,2026-04-23,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260424,2026-04-24,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260425,2026-04-25,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260426,2026-04-26,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260427,2026-04-27,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260428,2026-04-28,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260429,2026-04-29,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260430,2026-04-30,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260501,2026-05-01,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260502,2026-05-02,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260503,2026-05-03,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260504,2026-05-04,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260505,2026-05-05,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260506,2026-05-06,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260507,2026-05-07,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260508,2026-05-08,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260509,2026-05-09,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260510,2026-05-10,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260511,2026-05-11,sylhet,Sylhet,11034863,12596,876.0608923467768,24.89,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
